,estacion,concentracion,dt
14287,36,20.0,2019-04-08 19:00:00
14289,59,17.0,2019-04-08 20:00:00
14291,16,24.0,2019-04-08 20:00:00
14297,11,30.0,2019-04-08 20:00:00
14305,18,17.0,2019-04-08 20:00:00
14306,4,26.0,2019-04-08 20:00:00
14311,8,68.0,2019-04-08 20:00:00
14313,17,22.0,2019-04-08 20:00:00
14314,60,13.0,2019-04-08 20:00:00
14317,58,6.0,2019-04-08 20:00:00
14318,39,23.0,2019-04-08 20:00:00
14319,24,5.0,2019-04-08 20:00:00
14322,49,10.0,2019-04-08 20:00:00
14328,36,24.0,2019-04-08 20:00:00
14329,50,41.0,2019-04-08 20:00:00
14337,40,20.0,2019-04-08 20:00:00
14338,47,13.0,2019-04-08 20:00:00
14339,38,26.0,2019-04-08 20:00:00
14340,48,38.0,2019-04-08 20:00:00
14344,57,22.0,2019-04-08 20:00:00
14350,27,16.0,2019-04-08 20:00:00
14352,56,31.0,2019-04-08 20:00:00
14356,55,20.0,2019-04-08 20:00:00
14359,54,12.0,2019-04-08 20:00:00
14360,35,10.0,2019-04-08 20:00:00
14364,49,18.0,2019-04-08 21:00:00
14367,48,43.0,2019-04-08 21:00:00
14371,47,25.0,2019-04-08 21:00:00
14373,40,33.0,2019-04-08 21:00:00
14375,39,31.0,2019-04-08 21:00:00
14379,50,56.0,2019-04-08 21:00:00
14382,60,26.0,2019-04-08 21:00:00
14384,59,21.0,2019-04-08 21:00:00
14386,58,10.0,2019-04-08 21:00:00
14388,57,32.0,2019-04-08 21:00:00
14392,56,39.0,2019-04-08 21:00:00
14395,55,23.0,2019-04-08 21:00:00
14397,54,22.0,2019-04-08 21:00:00
14399,38,32.0,2019-04-08 21:00:00
14404,16,37.0,2019-04-08 21:00:00
14406,11,50.0,2019-04-08 21:00:00
14410,8,80.0,2019-04-08 21:00:00
14413,4,49.0,2019-04-08 21:00:00
14417,17,31.0,2019-04-08 21:00:00
14420,18,26.0,2019-04-08 21:00:00
14421,36,39.0,2019-04-08 21:00:00
14425,35,28.0,2019-04-08 21:00:00
14432,24,14.0,2019-04-08 21:00:00
14437,27,24.0,2019-04-08 21:00:00
14440,58,14.0,2019-04-08 22:00:00
14442,35,30.0,2019-04-08 22:00:00
14445,47,30.0,2019-04-08 22:00:00
14450,56,46.0,2019-04-08 22:00:00
14452,18,38.0,2019-04-08 22:00:00
14454,40,40.0,2019-04-08 22:00:00
14464,50,52.0,2019-04-08 22:00:00
14471,24,12.0,2019-04-08 22:00:00
14472,49,24.0,2019-04-08 22:00:00
14473,27,37.0,2019-04-08 22:00:00
14477,48,44.0,2019-04-08 22:00:00
14478,54,33.0,2019-04-08 22:00:00
14482,55,32.0,2019-04-08 22:00:00
14486,59,25.0,2019-04-08 22:00:00
14490,8,91.0,2019-04-08 22:00:00
14491,11,43.0,2019-04-08 22:00:00
14494,39,34.0,2019-04-08 22:00:00
14495,36,52.0,2019-04-08 22:00:00
14499,16,38.0,2019-04-08 22:00:00
14500,4,47.0,2019-04-08 22:00:00
14501,57,30.0,2019-04-08 22:00:00
14503,60,25.0,2019-04-08 22:00:00
14505,17,52.0,2019-04-08 22:00:00
14512,38,48.0,2019-04-08 22:00:00
14519,11,25.0,2019-04-08 23:00:00
14522,49,11.0,2019-04-08 23:00:00
14523,38,20.0,2019-04-08 23:00:00
14528,24,8.0,2019-04-08 23:00:00
14531,55,10.0,2019-04-08 23:00:00
14535,60,10.0,2019-04-08 23:00:00
14538,56,26.0,2019-04-08 23:00:00
14539,27,13.0,2019-04-08 23:00:00
14541,57,13.0,2019-04-08 23:00:00
14547,35,21.0,2019-04-08 23:00:00
14549,17,23.0,2019-04-08 23:00:00
14552,58,5.0,2019-04-08 23:00:00
14553,18,19.0,2019-04-08 23:00:00
14556,16,17.0,2019-04-08 23:00:00
14557,50,22.0,2019-04-08 23:00:00
14560,36,19.0,2019-04-08 23:00:00
14563,54,19.0,2019-04-08 23:00:00
14567,48,19.0,2019-04-08 23:00:00
14569,59,11.0,2019-04-08 23:00:00
14572,4,32.0,2019-04-08 23:00:00
14574,40,22.0,2019-04-08 23:00:00
14575,47,17.0,2019-04-08 23:00:00
14589,8,36.0,2019-04-08 23:00:00
14590,39,14.0,2019-04-08 23:00:00
14596,40,14.0,2019-04-09 00:00:00
14603,56,20.0,2019-04-09 00:00:00
14605,38,9.0,2019-04-09 00:00:00
14606,55,7.0,2019-04-09 00:00:00
14609,16,13.0,2019-04-09 00:00:00
14611,11,13.0,2019-04-09 00:00:00
14612,27,10.0,2019-04-09 00:00:00
14615,47,10.0,2019-04-09 00:00:00
14632,57,15.0,2019-04-09 00:00:00
14633,58,4.0,2019-04-09 00:00:00
14634,8,44.0,2019-04-09 00:00:00
14637,35,7.0,2019-04-09 00:00:00
14639,36,11.0,2019-04-09 00:00:00
14642,54,14.0,2019-04-09 00:00:00
14643,17,28.0,2019-04-09 00:00:00
14647,18,9.0,2019-04-09 00:00:00
14649,24,2.0,2019-04-09 00:00:00
14652,4,15.0,2019-04-09 00:00:00
14658,60,10.0,2019-04-09 00:00:00
14659,48,11.0,2019-04-09 00:00:00
14660,59,9.0,2019-04-09 00:00:00
14662,49,5.0,2019-04-09 00:00:00
14666,50,21.0,2019-04-09 00:00:00
14667,39,14.0,2019-04-09 00:00:00
14668,8,38.0,2019-04-09 01:00:00
14669,60,13.0,2019-04-09 01:00:00
14676,57,22.0,2019-04-09 01:00:00
14678,54,26.0,2019-04-09 01:00:00
14683,49,10.0,2019-04-09 01:00:00
14689,58,5.0,2019-04-09 01:00:00
14690,55,19.0,2019-04-09 01:00:00
14693,59,17.0,2019-04-09 01:00:00
14695,56,22.0,2019-04-09 01:00:00
14698,48,12.0,2019-04-09 01:00:00
14700,50,23.0,2019-04-09 01:00:00
14704,18,15.0,2019-04-09 01:00:00
14706,39,14.0,2019-04-09 01:00:00
14711,16,18.0,2019-04-09 01:00:00
14715,4,18.0,2019-04-09 01:00:00
14716,38,14.0,2019-04-09 01:00:00
14718,35,8.0,2019-04-09 01:00:00
14723,27,31.0,2019-04-09 01:00:00
14728,47,14.0,2019-04-09 01:00:00
14732,40,20.0,2019-04-09 01:00:00
14734,36,19.0,2019-04-09 01:00:00
14739,17,18.0,2019-04-09 01:00:00
14742,24,8.0,2019-04-09 01:00:00
14743,11,17.0,2019-04-09 01:00:00
14744,47,14.0,2019-04-09 02:00:00
14747,48,14.0,2019-04-09 02:00:00
14750,49,9.0,2019-04-09 02:00:00
14752,18,12.0,2019-04-09 02:00:00
14757,39,18.0,2019-04-09 02:00:00
14758,40,17.0,2019-04-09 02:00:00
14761,27,15.0,2019-04-09 02:00:00
14765,35,8.0,2019-04-09 02:00:00
14769,36,19.0,2019-04-09 02:00:00
14773,38,14.0,2019-04-09 02:00:00
14774,24,7.0,2019-04-09 02:00:00
14785,54,25.0,2019-04-09 02:00:00
14788,17,15.0,2019-04-09 02:00:00
14791,57,26.0,2019-04-09 02:00:00
14795,8,32.0,2019-04-09 02:00:00
14796,58,7.0,2019-04-09 02:00:00
14799,59,10.0,2019-04-09 02:00:00
14804,60,24.0,2019-04-09 02:00:00
14806,11,13.0,2019-04-09 02:00:00
14807,16,14.0,2019-04-09 02:00:00
14810,56,19.0,2019-04-09 02:00:00
14811,50,21.0,2019-04-09 02:00:00
14813,55,14.0,2019-04-09 02:00:00
14819,4,18.0,2019-04-09 02:00:00
14822,49,6.0,2019-04-09 03:00:00
14830,40,13.0,2019-04-09 03:00:00
14835,36,12.0,2019-04-09 03:00:00
14837,56,14.0,2019-04-09 03:00:00
14839,38,7.0,2019-04-09 03:00:00
14844,50,16.0,2019-04-09 03:00:00
14845,60,17.0,2019-04-09 03:00:00
14849,58,6.0,2019-04-09 03:00:00
14850,35,10.0,2019-04-09 03:00:00
14852,55,11.0,2019-04-09 03:00:00
14853,39,13.0,2019-04-09 03:00:00
14855,54,20.0,2019-04-09 03:00:00
14856,57,16.0,2019-04-09 03:00:00
14858,47,11.0,2019-04-09 03:00:00
14866,27,23.0,2019-04-09 03:00:00
14871,24,4.0,2019-04-09 03:00:00
14874,59,11.0,2019-04-09 03:00:00
14875,48,7.0,2019-04-09 03:00:00
14879,17,7.0,2019-04-09 03:00:00
14881,11,8.0,2019-04-09 03:00:00
14882,8,22.0,2019-04-09 03:00:00
14885,18,7.0,2019-04-09 03:00:00
14890,16,10.0,2019-04-09 03:00:00
14893,4,9.0,2019-04-09 03:00:00
14897,57,11.0,2019-04-09 04:00:00
14898,18,6.0,2019-04-09 04:00:00
14902,55,5.0,2019-04-09 04:00:00
14905,56,11.0,2019-04-09 04:00:00
14912,24,3.0,2019-04-09 04:00:00
14915,8,19.0,2019-04-09 04:00:00
14918,11,6.0,2019-04-09 04:00:00
14923,16,7.0,2019-04-09 04:00:00
14926,60,11.0,2019-04-09 04:00:00
14929,59,8.0,2019-04-09 04:00:00
14930,4,8.0,2019-04-09 04:00:00
14931,17,7.0,2019-04-09 04:00:00
14935,58,5.0,2019-04-09 04:00:00
14945,35,3.0,2019-04-09 04:00:00
14948,48,5.0,2019-04-09 04:00:00
14949,36,7.0,2019-04-09 04:00:00
14950,40,12.0,2019-04-09 04:00:00
14956,47,8.0,2019-04-09 04:00:00
14958,49,3.0,2019-04-09 04:00:00
14961,54,17.0,2019-04-09 04:00:00
14965,39,8.0,2019-04-09 04:00:00
14967,38,6.0,2019-04-09 04:00:00
14969,27,8.0,2019-04-09 04:00:00
14971,50,8.0,2019-04-09 04:00:00
14978,38,6.0,2019-04-09 05:00:00
14981,48,5.0,2019-04-09 05:00:00
14983,8,17.0,2019-04-09 05:00:00
14984,36,8.0,2019-04-09 05:00:00
14989,35,4.0,2019-04-09 05:00:00
14994,24,3.0,2019-04-09 05:00:00
14996,18,5.0,2019-04-09 05:00:00
14997,40,10.0,2019-04-09 05:00:00
15002,11,6.0,2019-04-09 05:00:00
15004,27,6.0,2019-04-09 05:00:00
15006,17,6.0,2019-04-09 05:00:00
15011,16,7.0,2019-04-09 05:00:00
15013,39,7.0,2019-04-09 05:00:00
15015,47,7.0,2019-04-09 05:00:00
15019,58,6.0,2019-04-09 05:00:00
15022,60,6.0,2019-04-09 05:00:00
15024,59,6.0,2019-04-09 05:00:00
15028,57,8.0,2019-04-09 05:00:00
15031,56,10.0,2019-04-09 05:00:00
15034,55,5.0,2019-04-09 05:00:00
15038,54,11.0,2019-04-09 05:00:00
15042,50,7.0,2019-04-09 05:00:00
15044,4,7.0,2019-04-09 05:00:00
15045,49,4.0,2019-04-09 05:00:00
15048,8,20.0,2019-04-09 06:00:00
15055,17,10.0,2019-04-09 06:00:00
15056,16,7.0,2019-04-09 06:00:00
15058,11,8.0,2019-04-09 06:00:00
15061,4,8.0,2019-04-09 06:00:00
15066,18,5.0,2019-04-09 06:00:00
15071,24,3.0,2019-04-09 06:00:00
15074,50,12.0,2019-04-09 06:00:00
15079,27,9.0,2019-04-09 06:00:00
15081,39,7.0,2019-04-09 06:00:00
15085,56,16.0,2019-04-09 06:00:00
15086,40,16.0,2019-04-09 06:00:00
15089,57,11.0,2019-04-09 06:00:00
15092,55,9.0,2019-04-09 06:00:00
15095,48,6.0,2019-04-09 06:00:00
15097,54,17.0,2019-04-09 06:00:00
15099,49,3.0,2019-04-09 06:00:00
15103,47,8.0,2019-04-09 06:00:00
15109,35,2.0,2019-04-09 06:00:00
15113,60,7.0,2019-04-09 06:00:00
15116,36,8.0,2019-04-09 06:00:00
15117,59,9.0,2019-04-09 06:00:00
15120,38,6.0,2019-04-09 06:00:00
15122,58,7.0,2019-04-09 06:00:00
15124,54,31.0,2019-04-09 07:00:00
15126,58,19.0,2019-04-09 07:00:00
15127,60,10.0,2019-04-09 07:00:00
15131,56,37.0,2019-04-09 07:00:00
15135,50,22.0,2019-04-09 07:00:00
15136,57,21.0,2019-04-09 07:00:00
15140,59,17.0,2019-04-09 07:00:00
15145,55,18.0,2019-04-09 07:00:00
15146,49,9.0,2019-04-09 07:00:00
15150,48,18.0,2019-04-09 07:00:00
15152,47,18.0,2019-04-09 07:00:00
15154,24,9.0,2019-04-09 07:00:00
15162,40,23.0,2019-04-09 07:00:00
15164,35,8.0,2019-04-09 07:00:00
15170,36,25.0,2019-04-09 07:00:00
15172,39,18.0,2019-04-09 07:00:00
15174,38,13.0,2019-04-09 07:00:00
15178,27,20.0,2019-04-09 07:00:00
15182,11,13.0,2019-04-09 07:00:00
15186,4,16.0,2019-04-09 07:00:00
15189,16,19.0,2019-04-09 07:00:00
15191,18,16.0,2019-04-09 07:00:00
15192,8,44.0,2019-04-09 07:00:00
15199,17,25.0,2019-04-09 07:00:00
15203,49,21.0,2019-04-09 08:00:00
15206,54,39.0,2019-04-09 08:00:00
15207,50,49.0,2019-04-09 08:00:00
15209,55,40.0,2019-04-09 08:00:00
15212,56,54.0,2019-04-09 08:00:00
15216,11,35.0,2019-04-09 08:00:00
15217,60,28.0,2019-04-09 08:00:00
15220,59,33.0,2019-04-09 08:00:00
15223,58,36.0,2019-04-09 08:00:00
15225,57,40.0,2019-04-09 08:00:00
15236,35,24.0,2019-04-09 08:00:00
15242,17,39.0,2019-04-09 08:00:00
15247,24,17.0,2019-04-09 08:00:00
15248,27,33.0,2019-04-09 08:00:00
15250,36,44.0,2019-04-09 08:00:00
15252,48,51.0,2019-04-09 08:00:00
15254,16,35.0,2019-04-09 08:00:00
15256,47,33.0,2019-04-09 08:00:00
15258,40,46.0,2019-04-09 08:00:00
15260,18,34.0,2019-04-09 08:00:00
15262,4,38.0,2019-04-09 08:00:00
15267,38,41.0,2019-04-09 08:00:00
15271,39,38.0,2019-04-09 08:00:00
15275,8,77.0,2019-04-09 08:00:00
15276,16,57.0,2019-04-09 09:00:00
15283,50,63.0,2019-04-09 09:00:00
15289,17,49.0,2019-04-09 09:00:00
15290,54,52.0,2019-04-09 09:00:00
15292,38,67.0,2019-04-09 09:00:00
15295,27,41.0,2019-04-09 09:00:00
15298,48,61.0,2019-04-09 09:00:00
15301,49,39.0,2019-04-09 09:00:00
15305,59,40.0,2019-04-09 09:00:00
15306,60,41.0,2019-04-09 09:00:00
15312,58,35.0,2019-04-09 09:00:00
15316,57,51.0,2019-04-09 09:00:00
15317,47,53.0,2019-04-09 09:00:00
15320,18,39.0,2019-04-09 09:00:00
15323,24,28.0,2019-04-09 09:00:00
15324,56,65.0,2019-04-09 09:00:00
15330,55,48.0,2019-04-09 09:00:00
15332,11,56.0,2019-04-09 09:00:00
15333,36,61.0,2019-04-09 09:00:00
15336,39,53.0,2019-04-09 09:00:00
15338,8,91.0,2019-04-09 09:00:00
15340,35,41.0,2019-04-09 09:00:00
15341,4,53.0,2019-04-09 09:00:00
15343,40,55.0,2019-04-09 09:00:00
15353,57,42.0,2019-04-09 10:00:00
15354,35,31.0,2019-04-09 10:00:00
15357,38,47.0,2019-04-09 10:00:00
15360,56,44.0,2019-04-09 10:00:00
15361,8,83.0,2019-04-09 10:00:00
15364,17,29.0,2019-04-09 10:00:00
15369,18,32.0,2019-04-09 10:00:00
15370,16,42.0,2019-04-09 10:00:00
15373,59,37.0,2019-04-09 10:00:00
15375,60,39.0,2019-04-09 10:00:00
15382,11,44.0,2019-04-09 10:00:00
15386,58,31.0,2019-04-09 10:00:00
15387,27,37.0,2019-04-09 10:00:00
15388,36,47.0,2019-04-09 10:00:00
15399,48,43.0,2019-04-09 10:00:00
15400,54,37.0,2019-04-09 10:00:00
15403,39,47.0,2019-04-09 10:00:00
15407,50,54.0,2019-04-09 10:00:00
15408,47,31.0,2019-04-09 10:00:00
15410,40,45.0,2019-04-09 10:00:00
15413,55,40.0,2019-04-09 10:00:00
15417,49,24.0,2019-04-09 10:00:00
15421,4,36.0,2019-04-09 10:00:00
15422,24,16.0,2019-04-09 10:00:00
15428,27,26.0,2019-04-09 11:00:00
15429,48,39.0,2019-04-09 11:00:00
15430,18,20.0,2019-04-09 11:00:00
15434,50,41.0,2019-04-09 11:00:00
15436,58,11.0,2019-04-09 11:00:00
15438,60,19.0,2019-04-09 11:00:00
15444,40,27.0,2019-04-09 11:00:00
15446,36,28.0,2019-04-09 11:00:00
15447,59,25.0,2019-04-09 11:00:00
15452,49,21.0,2019-04-09 11:00:00
15456,35,19.0,2019-04-09 11:00:00
15457,47,21.0,2019-04-09 11:00:00
15463,17,25.0,2019-04-09 11:00:00
15470,57,31.0,2019-04-09 11:00:00
15473,4,35.0,2019-04-09 11:00:00
15474,54,21.0,2019-04-09 11:00:00
15481,55,25.0,2019-04-09 11:00:00
15485,24,6.0,2019-04-09 11:00:00
15489,11,30.0,2019-04-09 11:00:00
15490,8,76.0,2019-04-09 11:00:00
15493,38,27.0,2019-04-09 11:00:00
15497,39,26.0,2019-04-09 11:00:00
15498,56,36.0,2019-04-09 11:00:00
15499,16,35.0,2019-04-09 11:00:00
15506,55,23.0,2019-04-09 12:00:00
15510,49,19.0,2019-04-09 12:00:00
15511,58,6.0,2019-04-09 12:00:00
15512,24,6.0,2019-04-09 12:00:00
15517,16,35.0,2019-04-09 12:00:00
15525,18,17.0,2019-04-09 12:00:00
15527,54,17.0,2019-04-09 12:00:00
15528,27,19.0,2019-04-09 12:00:00
15529,57,28.0,2019-04-09 12:00:00
15531,17,23.0,2019-04-09 12:00:00
15532,56,29.0,2019-04-09 12:00:00
15535,50,43.0,2019-04-09 12:00:00
15543,60,13.0,2019-04-09 12:00:00
15549,36,26.0,2019-04-09 12:00:00
15556,40,41.0,2019-04-09 12:00:00
15557,11,34.0,2019-04-09 12:00:00
15559,39,23.0,2019-04-09 12:00:00
15560,47,20.0,2019-04-09 12:00:00
15562,48,35.0,2019-04-09 12:00:00
15563,4,33.0,2019-04-09 12:00:00
15567,8,74.0,2019-04-09 12:00:00
15571,59,22.0,2019-04-09 12:00:00
15577,35,17.0,2019-04-09 12:00:00
15579,38,28.0,2019-04-09 12:00:00
15584,4,26.0,2019-04-09 13:00:00
15585,27,18.0,2019-04-09 13:00:00
15586,8,65.0,2019-04-09 13:00:00
15589,39,19.0,2019-04-09 13:00:00
15594,38,22.0,2019-04-09 13:00:00
15601,36,26.0,2019-04-09 13:00:00
15606,40,21.0,2019-04-09 13:00:00
15608,16,28.0,2019-04-09 13:00:00
15611,17,18.0,2019-04-09 13:00:00
15614,11,27.0,2019-04-09 13:00:00
15616,48,34.0,2019-04-09 13:00:00
15617,47,17.0,2019-04-09 13:00:00
15620,18,13.0,2019-04-09 13:00:00
15623,35,10.0,2019-04-09 13:00:00
15627,54,16.0,2019-04-09 13:00:00
15629,56,23.0,2019-04-09 13:00:00
15630,59,21.0,2019-04-09 13:00:00
15634,57,21.0,2019-04-09 13:00:00
15635,50,33.0,2019-04-09 13:00:00
15639,60,9.0,2019-04-09 13:00:00
15641,24,3.0,2019-04-09 13:00:00
15644,55,20.0,2019-04-09 13:00:00
15647,58,4.0,2019-04-09 13:00:00
15649,49,10.0,2019-04-09 13:00:00
15659,40,16.0,2019-04-09 14:00:00
15662,24,3.0,2019-04-09 14:00:00
15668,56,23.0,2019-04-09 14:00:00
15669,16,21.0,2019-04-09 14:00:00
15675,59,17.0,2019-04-09 14:00:00
15676,27,14.0,2019-04-09 14:00:00
15677,11,19.0,2019-04-09 14:00:00
15680,35,9.0,2019-04-09 14:00:00
15682,47,16.0,2019-04-09 14:00:00
15683,4,23.0,2019-04-09 14:00:00
15684,58,4.0,2019-04-09 14:00:00
15686,36,21.0,2019-04-09 14:00:00
15688,60,9.0,2019-04-09 14:00:00
15694,48,28.0,2019-04-09 14:00:00
15695,57,18.0,2019-04-09 14:00:00
15701,54,15.0,2019-04-09 14:00:00
15703,38,22.0,2019-04-09 14:00:00
15704,39,17.0,2019-04-09 14:00:00
15706,8,64.0,2019-04-09 14:00:00
15709,50,33.0,2019-04-09 14:00:00
15711,18,14.0,2019-04-09 14:00:00
15726,17,20.0,2019-04-09 14:00:00
15727,49,10.0,2019-04-09 14:00:00
15728,55,15.0,2019-04-09 14:00:00
15732,59,15.0,2019-04-09 15:00:00
15737,8,58.0,2019-04-09 15:00:00
15739,58,7.0,2019-04-09 15:00:00
15740,56,25.0,2019-04-09 15:00:00
15743,17,21.0,2019-04-09 15:00:00
15747,4,19.0,2019-04-09 15:00:00
15748,16,24.0,2019-04-09 15:00:00
15757,11,21.0,2019-04-09 15:00:00
15760,57,18.0,2019-04-09 15:00:00
15761,60,13.0,2019-04-09 15:00:00
15762,18,14.0,2019-04-09 15:00:00
15765,48,29.0,2019-04-09 15:00:00
15771,36,25.0,2019-04-09 15:00:00
15773,35,8.0,2019-04-09 15:00:00
15775,38,19.0,2019-04-09 15:00:00
15776,47,14.0,2019-04-09 15:00:00
15781,39,21.0,2019-04-09 15:00:00
15782,40,21.0,2019-04-09 15:00:00
15789,55,16.0,2019-04-09 15:00:00
15791,24,3.0,2019-04-09 15:00:00
15795,54,17.0,2019-04-09 15:00:00
15800,27,16.0,2019-04-09 15:00:00
15801,50,33.0,2019-04-09 15:00:00
15804,49,10.0,2019-04-09 15:00:00
15817,24,3.0,2019-04-09 16:00:00
15819,18,15.0,2019-04-09 16:00:00
15821,27,16.0,2019-04-09 16:00:00
15825,35,12.0,2019-04-09 16:00:00
15832,4,24.0,2019-04-09 16:00:00
15835,8,58.0,2019-04-09 16:00:00
15839,11,33.0,2019-04-09 16:00:00
15841,16,28.0,2019-04-09 16:00:00
15844,17,26.0,2019-04-09 16:00:00
15847,36,30.0,2019-04-09 16:00:00
15850,54,18.0,2019-04-09 16:00:00
15852,55,15.0,2019-04-09 16:00:00
15856,56,25.0,2019-04-09 16:00:00
15858,57,19.0,2019-04-09 16:00:00
15860,58,7.0,2019-04-09 16:00:00
15862,59,16.0,2019-04-09 16:00:00
15864,50,37.0,2019-04-09 16:00:00
15866,49,9.0,2019-04-09 16:00:00
15868,38,27.0,2019-04-09 16:00:00
15872,39,21.0,2019-04-09 16:00:00
15875,40,21.0,2019-04-09 16:00:00
15877,47,12.0,2019-04-09 16:00:00
15880,48,29.0,2019-04-09 16:00:00
15882,60,14.0,2019-04-09 16:00:00
15884,11,45.0,2019-04-09 17:00:00
15890,18,16.0,2019-04-09 17:00:00
15892,39,18.0,2019-04-09 17:00:00
15895,56,27.0,2019-04-09 17:00:00
15902,24,4.0,2019-04-09 17:00:00
15908,38,29.0,2019-04-09 17:00:00
15909,60,11.0,2019-04-09 17:00:00
15915,55,11.0,2019-04-09 17:00:00
15917,4,35.0,2019-04-09 17:00:00
15923,50,35.0,2019-04-09 17:00:00
15924,8,54.0,2019-04-09 17:00:00
15927,48,33.0,2019-04-09 17:00:00
15934,16,27.0,2019-04-09 17:00:00
15935,47,14.0,2019-04-09 17:00:00
15937,54,23.0,2019-04-09 17:00:00
15941,17,16.0,2019-04-09 17:00:00
15942,40,26.0,2019-04-09 17:00:00
15944,27,10.0,2019-04-09 17:00:00
15945,49,12.0,2019-04-09 17:00:00
15948,36,37.0,2019-04-09 17:00:00
15950,35,19.0,2019-04-09 17:00:00
15952,58,5.0,2019-04-09 17:00:00
15953,57,15.0,2019-04-09 17:00:00
15956,59,11.0,2019-04-09 17:00:00
15960,49,11.0,2019-04-09 18:00:00
15964,54,19.0,2019-04-09 18:00:00
15969,57,17.0,2019-04-09 18:00:00
15972,18,19.0,2019-04-09 18:00:00
15973,56,34.0,2019-04-09 18:00:00
15977,39,15.0,2019-04-09 18:00:00
15980,36,34.0,2019-04-09 18:00:00
15984,48,29.0,2019-04-09 18:00:00
15985,4,37.0,2019-04-09 18:00:00
15993,8,52.0,2019-04-09 18:00:00
15998,59,9.0,2019-04-09 18:00:00
16000,27,9.0,2019-04-09 18:00:00
16001,24,4.0,2019-04-09 18:00:00
16003,35,18.0,2019-04-09 18:00:00
16004,40,27.0,2019-04-09 18:00:00
16013,38,26.0,2019-04-09 18:00:00
16014,50,31.0,2019-04-09 18:00:00
16018,60,12.0,2019-04-09 18:00:00
16019,47,16.0,2019-04-09 18:00:00
16024,16,27.0,2019-04-09 18:00:00
16026,11,43.0,2019-04-09 18:00:00
16027,17,30.0,2019-04-09 18:00:00
16028,55,9.0,2019-04-09 18:00:00
16035,58,6.0,2019-04-09 18:00:00
16040,35,18.0,2019-04-09 19:00:00
16047,49,9.0,2019-04-09 19:00:00
16049,24,2.0,2019-04-09 19:00:00
16051,55,12.0,2019-04-09 19:00:00
16053,4,30.0,2019-04-09 19:00:00
16055,58,5.0,2019-04-09 19:00:00
16056,8,57.0,2019-04-09 19:00:00
16063,50,39.0,2019-04-09 19:00:00
16068,36,31.0,2019-04-09 19:00:00
16069,60,13.0,2019-04-09 19:00:00
16075,38,21.0,2019-04-09 19:00:00
16076,54,15.0,2019-04-09 19:00:00
16077,16,20.0,2019-04-09 19:00:00
16079,40,20.0,2019-04-09 19:00:00
16081,27,13.0,2019-04-09 19:00:00
16084,39,18.0,2019-04-09 19:00:00
16086,18,13.0,2019-04-09 19:00:00
16088,17,29.0,2019-04-09 19:00:00
16089,11,35.0,2019-04-09 19:00:00
16090,57,17.0,2019-04-09 19:00:00
16095,47,13.0,2019-04-09 19:00:00
16098,48,26.0,2019-04-09 19:00:00
16107,59,14.0,2019-04-09 19:00:00
16111,56,30.0,2019-04-09 19:00:00
16114,49,14.0,2019-04-09 20:00:00
16119,4,37.0,2019-04-09 20:00:00
16127,54,17.0,2019-04-09 20:00:00
16128,8,77.0,2019-04-09 20:00:00
16129,50,53.0,2019-04-09 20:00:00
16132,18,21.0,2019-04-09 20:00:00
16133,11,47.0,2019-04-09 20:00:00
16137,38,28.0,2019-04-09 20:00:00
16141,48,39.0,2019-04-09 20:00:00
16143,59,19.0,2019-04-09 20:00:00
16144,58,9.0,2019-04-09 20:00:00
16153,60,18.0,2019-04-09 20:00:00
16155,56,38.0,2019-04-09 20:00:00
16157,57,21.0,2019-04-09 20:00:00
16161,16,29.0,2019-04-09 20:00:00
16163,24,5.0,2019-04-09 20:00:00
16164,35,25.0,2019-04-09 20:00:00
16176,27,15.0,2019-04-09 20:00:00
16177,47,17.0,2019-04-09 20:00:00
16180,17,33.0,2019-04-09 20:00:00
16181,55,18.0,2019-04-09 20:00:00
16182,39,30.0,2019-04-09 20:00:00
16183,36,35.0,2019-04-09 20:00:00
16184,40,25.0,2019-04-09 20:00:00
16191,49,13.0,2019-04-09 21:00:00
16192,11,40.0,2019-04-09 21:00:00
16195,47,19.0,2019-04-09 21:00:00
16196,40,27.0,2019-04-09 21:00:00
16197,17,27.0,2019-04-09 21:00:00
16201,38,28.0,2019-04-09 21:00:00
16202,48,40.0,2019-04-09 21:00:00
16212,39,28.0,2019-04-09 21:00:00
16215,16,34.0,2019-04-09 21:00:00
16216,18,23.0,2019-04-09 21:00:00
16219,50,50.0,2019-04-09 21:00:00
16223,27,18.0,2019-04-09 21:00:00
16224,36,35.0,2019-04-09 21:00:00
16226,54,20.0,2019-04-09 21:00:00
16228,55,18.0,2019-04-09 21:00:00
16236,57,25.0,2019-04-09 21:00:00
16241,24,6.0,2019-04-09 21:00:00
16242,60,20.0,2019-04-09 21:00:00
16246,4,30.0,2019-04-09 21:00:00
16248,59,18.0,2019-04-09 21:00:00
16254,8,78.0,2019-04-09 21:00:00
16258,35,18.0,2019-04-09 21:00:00
16259,58,8.0,2019-04-09 21:00:00
16261,56,39.0,2019-04-09 21:00:00
16266,58,8.0,2019-04-09 22:00:00
16267,47,21.0,2019-04-09 22:00:00
16270,17,32.0,2019-04-09 22:00:00
16272,24,6.0,2019-04-09 22:00:00
16276,49,15.0,2019-04-09 22:00:00
16277,16,35.0,2019-04-09 22:00:00
16278,36,28.0,2019-04-09 22:00:00
16283,60,29.0,2019-04-09 22:00:00
16286,59,31.0,2019-04-09 22:00:00
16288,11,38.0,2019-04-09 22:00:00
