dt,estacion,concentracion
2020-01-01 07:00:00,18,2.13
2020-01-01 08:00:00,59,7.14
2020-01-01 08:00:00,39,1.0
2020-01-01 08:00:00,17,2.43
2020-01-01 08:00:00,24,1.14
2020-01-01 08:00:00,27,1.25
2020-01-01 08:00:00,18,2.24
2020-01-01 08:00:00,35,5.63
2020-01-01 08:00:00,16,7.07
2020-01-01 08:00:00,60,1.0
2020-01-01 08:00:00,8,1.16
2020-01-01 08:00:00,56,3.33
2020-01-01 08:00:00,58,3.73
2020-01-01 08:00:00,49,1.0
2020-01-01 09:00:00,49,1.0
2020-01-01 09:00:00,35,6.34
2020-01-01 09:00:00,39,1.0
2020-01-01 09:00:00,18,2.3
2020-01-01 09:00:00,17,2.12
2020-01-01 09:00:00,16,11.48
2020-01-01 09:00:00,8,1.57
2020-01-01 09:00:00,60,1.0
2020-01-01 09:00:00,27,1.99
2020-01-01 09:00:00,24,1.18
2020-01-01 09:00:00,56,3.46
2020-01-01 09:00:00,58,2.26
2020-01-01 09:00:00,59,13.99
2020-01-01 10:00:00,56,4.56
2020-01-01 10:00:00,49,1.62
2020-01-01 10:00:00,59,19.36
2020-01-01 10:00:00,60,3.17
2020-01-01 10:00:00,58,3.24
2020-01-01 10:00:00,17,3.91
2020-01-01 10:00:00,16,17.52
2020-01-01 10:00:00,8,6.9
2020-01-01 10:00:00,18,2.95
2020-01-01 10:00:00,27,5.04
2020-01-01 10:00:00,24,2.01
2020-01-01 10:00:00,35,6.7
2020-01-01 10:00:00,39,1.0
2020-01-01 11:00:00,27,9.78
2020-01-01 11:00:00,39,4.03
2020-01-01 11:00:00,35,6.92
2020-01-01 11:00:00,59,24.02
2020-01-01 11:00:00,60,15.92
2020-01-01 11:00:00,18,5.46
2020-01-01 11:00:00,58,4.71
2020-01-01 11:00:00,16,25.27
2020-01-01 11:00:00,17,3.6
2020-01-01 11:00:00,24,2.84
2020-01-01 11:00:00,8,17.04
2020-01-01 11:00:00,56,7.29
2020-01-01 11:00:00,49,12.45
2020-01-01 12:00:00,39,8.46
2020-01-01 12:00:00,58,8.96
2020-01-01 12:00:00,59,27.64
2020-01-01 12:00:00,56,13.65
2020-01-01 12:00:00,49,5.4
2020-01-01 12:00:00,60,20.1
2020-01-01 12:00:00,17,6.93
2020-01-01 12:00:00,16,26.41
2020-01-01 12:00:00,8,15.26
2020-01-01 12:00:00,18,10.01
2020-01-01 12:00:00,35,9.34
2020-01-01 12:00:00,27,13.39
2020-01-01 12:00:00,24,11.97
2020-01-01 13:00:00,35,12.12
2020-01-01 13:00:00,27,21.71
2020-01-01 13:00:00,24,13.93
2020-01-01 13:00:00,18,16.14
2020-01-01 13:00:00,17,10.13
2020-01-01 13:00:00,39,11.73
2020-01-01 13:00:00,59,31.36
2020-01-01 13:00:00,56,19.4
2020-01-01 13:00:00,60,24.14
2020-01-01 13:00:00,49,7.53
2020-01-01 13:00:00,58,21.5
2020-01-01 13:00:00,16,24.71
2020-01-01 13:00:00,8,13.84
2020-01-01 14:00:00,49,7.88
2020-01-01 14:00:00,60,20.31
2020-01-01 14:00:00,56,16.91
2020-01-01 14:00:00,58,22.9
2020-01-01 14:00:00,39,11.89
2020-01-01 14:00:00,8,12.55
2020-01-01 14:00:00,17,14.36
2020-01-01 14:00:00,27,23.19
2020-01-01 14:00:00,24,18.5
2020-01-01 14:00:00,35,13.97
2020-01-01 14:00:00,16,23.49
2020-01-01 14:00:00,18,15.99
2020-01-01 14:00:00,59,29.93
2020-01-01 15:00:00,56,19.05
2020-01-01 15:00:00,16,20.21
2020-01-01 15:00:00,17,15.2
2020-01-01 15:00:00,49,10.57
2020-01-01 15:00:00,60,17.99
2020-01-01 15:00:00,59,19.73
2020-01-01 15:00:00,8,13.81
2020-01-01 15:00:00,58,20.58
2020-01-01 15:00:00,27,24.7
2020-01-01 15:00:00,24,17.27
2020-01-01 15:00:00,35,15.56
2020-01-01 15:00:00,18,15.73
2020-01-01 15:00:00,39,14.93
2020-01-01 16:00:00,8,16.42
2020-01-01 16:00:00,39,20.95
2020-01-01 16:00:00,16,16.41
2020-01-01 16:00:00,17,17.6
2020-01-01 16:00:00,18,16.77
2020-01-01 16:00:00,24,15.39
2020-01-01 16:00:00,27,22.93
2020-01-01 16:00:00,35,13.8
2020-01-01 16:00:00,58,21.23
2020-01-01 16:00:00,59,19.42
2020-01-01 16:00:00,60,17.02
2020-01-01 16:00:00,56,19.79
2020-01-01 16:00:00,49,12.43
2020-01-01 17:00:00,18,13.18
2020-01-01 17:00:00,49,8.52
2020-01-01 17:00:00,39,12.19
2020-01-01 17:00:00,17,12.58
2020-01-01 17:00:00,60,9.83
2020-01-01 17:00:00,59,16.71
2020-01-01 17:00:00,8,10.75
2020-01-01 17:00:00,56,15.23
2020-01-01 17:00:00,58,15.97
2020-01-01 17:00:00,16,10.72
2020-01-01 17:00:00,24,12.75
2020-01-01 17:00:00,27,19.0
2020-01-01 17:00:00,35,12.2
2020-01-01 18:00:00,49,2.2
2020-01-01 18:00:00,39,1.97
2020-01-01 18:00:00,8,3.47
2020-01-01 18:00:00,60,2.16
2020-01-01 18:00:00,18,5.29
2020-01-01 18:00:00,27,6.7
2020-01-01 18:00:00,58,6.44
2020-01-01 18:00:00,59,8.7
2020-01-01 18:00:00,24,5.77
2020-01-01 18:00:00,56,7.8
2020-01-01 18:00:00,16,2.47
2020-01-01 18:00:00,35,7.96
2020-01-01 18:00:00,17,7.07
2020-01-01 19:00:00,58,2.5
2020-01-01 19:00:00,16,1.0
2020-01-01 19:00:00,35,8.13
2020-01-01 19:00:00,18,2.61
2020-01-01 19:00:00,60,1.0
2020-01-01 19:00:00,8,1.0
2020-01-01 19:00:00,59,1.11
2020-01-01 19:00:00,24,1.57
2020-01-01 19:00:00,27,1.68
2020-01-01 19:00:00,39,1.0
2020-01-01 19:00:00,49,1.0
2020-01-01 19:00:00,56,4.2
2020-01-01 19:00:00,17,1.96
2020-01-01 20:00:00,16,1.0
2020-01-01 20:00:00,17,1.85
2020-01-01 20:00:00,24,1.58
2020-01-01 20:00:00,27,1.76
2020-01-01 20:00:00,18,2.46
2020-01-01 20:00:00,35,6.97
2020-01-01 20:00:00,39,1.0
2020-01-01 20:00:00,60,1.0
2020-01-01 20:00:00,8,1.0
2020-01-01 20:00:00,58,2.34
2020-01-01 20:00:00,56,4.15
2020-01-01 20:00:00,59,1.0
2020-01-01 20:00:00,49,1.0
2020-01-01 21:00:00,17,2.49
2020-01-01 21:00:00,18,2.68
2020-01-01 21:00:00,16,1.0
2020-01-01 21:00:00,8,1.0
2020-01-01 21:00:00,49,1.0
2020-01-01 21:00:00,56,4.25
2020-01-01 21:00:00,60,1.0
2020-01-01 21:00:00,59,1.0
2020-01-01 21:00:00,58,2.14
2020-01-01 21:00:00,24,1.57
2020-01-01 21:00:00,35,6.57
2020-01-01 21:00:00,39,1.0
2020-01-01 21:00:00,27,2.15
2020-01-01 22:00:00,39,1.0
2020-01-01 22:00:00,27,2.51
2020-01-01 22:00:00,35,5.16
2020-01-01 22:00:00,18,2.31
2020-01-01 22:00:00,24,1.67
2020-01-01 22:00:00,49,1.0
2020-01-01 22:00:00,56,3.9
2020-01-01 22:00:00,17,2.3
2020-01-01 22:00:00,16,1.0
2020-01-01 22:00:00,58,2.34
2020-01-01 22:00:00,8,1.0
2020-01-01 22:00:00,59,1.0
2020-01-01 22:00:00,60,1.0
2020-01-01 23:00:00,8,1.0
2020-01-01 23:00:00,39,1.0
2020-01-01 23:00:00,17,1.99
2020-01-01 23:00:00,16,1.0
2020-01-01 23:00:00,27,2.66
2020-01-01 23:00:00,35,6.16
2020-01-01 23:00:00,24,1.69
2020-01-01 23:00:00,18,2.39
2020-01-01 23:00:00,60,1.0
2020-01-01 23:00:00,56,3.82
2020-01-01 23:00:00,59,1.0
2020-01-01 23:00:00,49,1.0
2020-01-01 23:00:00,58,3.2
2020-01-02 00:00:00,49,0.97
2020-01-02 00:00:00,16,1.0
2020-01-02 00:00:00,39,1.0
2020-01-02 00:00:00,56,3.81
2020-01-02 00:00:00,24,1.83
2020-01-02 00:00:00,18,2.27
2020-01-02 00:00:00,27,2.59
2020-01-02 00:00:00,35,7.34
2020-01-02 00:00:00,17,1.66
2020-01-02 00:00:00,58,3.69
2020-01-02 00:00:00,8,1.0
2020-01-02 00:00:00,59,1.0
2020-01-02 00:00:00,60,1.0
2020-01-02 01:00:00,59,0.99
2020-01-02 01:00:00,17,2.04
2020-01-02 01:00:00,58,2.28
2020-01-02 01:00:00,49,0.9
2020-01-02 01:00:00,18,2.33
2020-01-02 01:00:00,60,1.0
2020-01-02 01:00:00,27,2.59
2020-01-02 01:00:00,24,1.54
2020-01-02 01:00:00,8,1.0
2020-01-02 01:00:00,39,1.0
2020-01-02 01:00:00,56,3.73
2020-01-02 01:00:00,16,1.0
2020-01-02 01:00:00,35,5.98
2020-01-02 02:00:00,24,1.39
2020-01-02 02:00:00,18,2.16
2020-01-02 02:00:00,49,1.0
2020-01-02 02:00:00,39,1.0
2020-01-02 02:00:00,17,2.15
2020-01-02 02:00:00,8,2.02
2020-01-02 02:00:00,58,2.14
2020-01-02 02:00:00,16,1.0
2020-01-02 02:00:00,35,6.94
2020-01-02 02:00:00,27,2.36
2020-01-02 02:00:00,60,1.0
2020-01-02 02:00:00,56,3.51
2020-01-02 02:00:00,59,1.23
2020-01-02 03:00:00,49,1.0
2020-01-02 03:00:00,56,3.46
2020-01-02 03:00:00,58,2.12
2020-01-02 03:00:00,59,10.11
2020-01-02 03:00:00,27,1.95
2020-01-02 03:00:00,35,6.38
2020-01-02 03:00:00,24,1.25
2020-01-02 03:00:00,17,2.37
2020-01-02 03:00:00,39,3.52
2020-01-02 03:00:00,18,2.11
2020-01-02 03:00:00,60,2.15
2020-01-02 03:00:00,8,2.99
2020-01-02 03:00:00,16,1.45
2020-01-02 04:00:00,27,3.18
2020-01-02 04:00:00,24,1.19
2020-01-02 04:00:00,35,5.5
2020-01-02 04:00:00,17,2.49
2020-01-02 04:00:00,16,11.35
2020-01-02 04:00:00,18,2.11
2020-01-02 04:00:00,8,6.47
2020-01-02 04:00:00,58,7.09
2020-01-02 04:00:00,59,15.37
2020-01-02 04:00:00,39,1.0
2020-01-02 04:00:00,60,11.12
2020-01-02 04:00:00,49,1.05
2020-01-02 04:00:00,56,3.66
2020-01-02 05:00:00,59,16.48
2020-01-02 05:00:00,58,2.85
2020-01-02 05:00:00,60,2.6
2020-01-02 05:00:00,56,3.61
2020-01-02 05:00:00,49,1.63
2020-01-02 05:00:00,39,1.0
2020-01-02 05:00:00,17,2.14
2020-01-02 05:00:00,16,14.97
2020-01-02 05:00:00,8,4.25
2020-01-02 05:00:00,18,2.18
2020-01-02 05:00:00,27,2.5
2020-01-02 05:00:00,24,1.1
2020-01-02 05:00:00,35,5.54
2020-01-02 06:00:00,56,3.45
2020-01-02 06:00:00,58,3.28
2020-01-02 06:00:00,27,1.81
2020-01-02 06:00:00,59,14.54
2020-01-02 06:00:00,24,0.95
2020-01-02 06:00:00,60,1.9
2020-01-02 06:00:00,18,2.15
2020-01-02 06:00:00,17,2.15
2020-01-02 06:00:00,16,14.84
2020-01-02 06:00:00,35,5.12
2020-01-02 06:00:00,39,1.0
2020-01-02 06:00:00,49,1.0
2020-01-02 06:00:00,8,2.15
2020-01-02 07:00:00,35,6.21
2020-01-02 07:00:00,56,3.66
2020-01-02 07:00:00,39,1.0
2020-01-02 07:00:00,49,1.34
2020-01-02 07:00:00,27,1.31
2020-01-02 07:00:00,24,1.15
2020-01-02 07:00:00,8,1.35
2020-01-02 07:00:00,59,9.12
2020-01-02 07:00:00,60,1.0
2020-01-02 07:00:00,16,5.71
2020-01-02 07:00:00,18,2.12
2020-01-02 07:00:00,17,2.12
2020-01-02 07:00:00,58,3.69
2020-01-02 08:00:00,59,1.27
2020-01-02 08:00:00,24,0.91
2020-01-02 08:00:00,27,1.1
2020-01-02 08:00:00,35,7.48
2020-01-02 08:00:00,18,2.16
2020-01-02 08:00:00,8,1.0
2020-01-02 08:00:00,16,0.97
2020-01-02 08:00:00,17,1.98
2020-01-02 08:00:00,58,1.23
2020-01-02 08:00:00,56,3.63
2020-01-02 08:00:00,49,1.27
2020-01-02 08:00:00,60,1.0
2020-01-02 08:00:00,39,1.0
2020-01-02 09:00:00,16,1.0
2020-01-02 09:00:00,59,1.0
2020-01-02 09:00:00,58,2.25
2020-01-02 09:00:00,56,3.61
2020-01-02 09:00:00,49,1.0
2020-01-02 09:00:00,18,2.23
2020-01-02 09:00:00,8,1.0
2020-01-02 09:00:00,17,4.15
2020-01-02 09:00:00,39,1.0
2020-01-02 09:00:00,60,1.0
2020-01-02 09:00:00,24,0.98
2020-01-02 09:00:00,35,7.44
2020-01-02 09:00:00,27,1.02
2020-01-02 10:00:00,49,3.78
2020-01-02 10:00:00,39,1.0
2020-01-02 10:00:00,60,1.0
2020-01-02 10:00:00,59,10.92
2020-01-02 10:00:00,58,4.24
2020-01-02 10:00:00,56,3.96
2020-01-02 10:00:00,17,1.91
2020-01-02 10:00:00,16,3.38
2020-01-02 10:00:00,8,1.22
2020-01-02 10:00:00,18,2.51
2020-01-02 10:00:00,35,5.35
2020-01-02 10:00:00,27,5.47
2020-01-02 10:00:00,24,1.56
2020-01-02 11:00:00,49,6.2
2020-01-02 11:00:00,39,3.7
2020-01-02 11:00:00,59,15.27
2020-01-02 11:00:00,58,4.48
2020-01-02 11:00:00,56,5.35
2020-01-02 11:00:00,17,2.12
2020-01-02 11:00:00,16,10.92
2020-01-02 11:00:00,8,7.03
2020-01-02 11:00:00,18,3.42
2020-01-02 11:00:00,35,5.69
2020-01-02 11:00:00,24,6.0
2020-01-02 11:00:00,27,9.67
2020-01-02 11:00:00,60,2.82
2020-01-02 12:00:00,17,3.14
2020-01-02 12:00:00,16,17.4
2020-01-02 12:00:00,8,9.91
2020-01-02 12:00:00,49,11.06
2020-01-02 12:00:00,27,12.98
2020-01-02 12:00:00,24,5.15
2020-01-02 12:00:00,35,8.29
2020-01-02 12:00:00,39,7.36
2020-01-02 12:00:00,18,6.22
2020-01-02 12:00:00,58,12.56
2020-01-02 12:00:00,59,16.92
2020-01-02 12:00:00,60,16.47
2020-01-02 12:00:00,56,7.63
2020-01-02 13:00:00,16,17.0
2020-01-02 13:00:00,35,8.22
2020-01-02 13:00:00,17,6.65
2020-01-02 13:00:00,24,9.78
2020-01-02 13:00:00,18,9.76
2020-01-02 13:00:00,39,5.57
2020-01-02 13:00:00,27,21.53
2020-01-02 13:00:00,49,8.83
2020-01-02 13:00:00,56,9.7
2020-01-02 13:00:00,58,16.29
2020-01-02 13:00:00,60,20.25
2020-01-02 13:00:00,59,21.02
2020-01-02 13:00:00,8,12.53
2020-01-02 14:00:00,24,14.11
2020-01-02 14:00:00,16,14.61
2020-01-02 14:00:00,56,13.54
2020-01-02 14:00:00,59,19.2
2020-01-02 14:00:00,27,26.99
2020-01-02 14:00:00,35,9.21
2020-01-02 14:00:00,18,11.22
2020-01-02 14:00:00,58,20.03
2020-01-02 14:00:00,17,11.5
2020-01-02 14:00:00,49,3.36
2020-01-02 14:00:00,39,7.67
2020-01-02 14:00:00,8,9.28
2020-01-02 14:00:00,60,17.13
2020-01-02 15:00:00,59,18.29
2020-01-02 15:00:00,8,9.35
2020-01-02 15:00:00,24,14.61
2020-01-02 15:00:00,39,6.18
2020-01-02 15:00:00,58,18.52
2020-01-02 15:00:00,27,22.57
2020-01-02 15:00:00,49,6.66
2020-01-02 15:00:00,18,13.82
2020-01-02 15:00:00,35,10.71
2020-01-02 15:00:00,60,14.24
2020-01-02 15:00:00,16,14.77
2020-01-02 15:00:00,56,17.39
2020-01-02 15:00:00,17,16.36
2020-01-02 16:00:00,59,15.56
2020-01-02 16:00:00,16,12.67
2020-01-02 16:00:00,58,13.01
2020-01-02 16:00:00,17,19.04
2020-01-02 16:00:00,24,16.15
2020-01-02 16:00:00,56,19.39
2020-01-02 16:00:00,8,9.49
2020-01-02 16:00:00,49,8.25
2020-01-02 16:00:00,27,16.27
2020-01-02 16:00:00,39,4.62
2020-01-02 16:00:00,18,18.95
2020-01-02 16:00:00,35,11.61
2020-01-02 16:00:00,60,12.39
2020-01-02 17:00:00,56,20.28
2020-01-02 17:00:00,18,18.46
2020-01-02 17:00:00,49,9.77
2020-01-02 17:00:00,17,19.86
2020-01-02 17:00:00,39,4.56
2020-01-02 17:00:00,8,10.28
2020-01-02 17:00:00,16,9.14
2020-01-02 17:00:00,35,15.05
2020-01-02 17:00:00,59,18.41
2020-01-02 17:00:00,58,11.53
2020-01-02 17:00:00,24,17.05
2020-01-02 17:00:00,27,16.45
2020-01-02 17:00:00,60,8.07
2020-01-02 18:00:00,56,7.05
2020-01-02 18:00:00,60,1.3
2020-01-02 18:00:00,58,4.73
2020-01-02 18:00:00,24,7.2
2020-01-02 18:00:00,49,4.03
2020-01-02 18:00:00,18,4.72
2020-01-02 18:00:00,59,6.61
2020-01-02 18:00:00,17,8.1
2020-01-02 18:00:00,8,5.75
2020-01-02 18:00:00,16,3.93
2020-01-02 18:00:00,39,1.87
2020-01-02 18:00:00,35,11.72
2020-01-02 18:00:00,27,8.22
2020-01-02 19:00:00,27,1.47
2020-01-02 19:00:00,60,1.0
2020-01-02 19:00:00,39,1.0
2020-01-02 19:00:00,16,1.0
2020-01-02 19:00:00,49,1.18
2020-01-02 19:00:00,56,3.72
2020-01-02 19:00:00,35,7.93
2020-01-02 19:00:00,8,1.0
2020-01-02 19:00:00,58,3.11
2020-01-02 19:00:00,18,2.34
2020-01-02 19:00:00,17,1.86
2020-01-02 19:00:00,24,1.51
2020-01-02 19:00:00,59,1.0
2020-01-02 20:00:00,24,1.35
2020-01-02 20:00:00,59,1.0
2020-01-02 20:00:00,58,2.71
2020-01-02 20:00:00,27,1.39
2020-01-02 20:00:00,17,2.01
2020-01-02 20:00:00,18,2.53
2020-01-02 20:00:00,60,1.0
2020-01-02 20:00:00,39,1.0
2020-01-02 20:00:00,49,1.0
2020-01-02 20:00:00,8,1.0
2020-01-02 20:00:00,16,1.0
2020-01-02 20:00:00,35,5.38
2020-01-02 20:00:00,56,4.14
2020-01-02 21:00:00,18,2.54
2020-01-02 21:00:00,17,3.39
2020-01-02 21:00:00,8,1.0
2020-01-02 21:00:00,16,1.0
2020-01-02 21:00:00,59,1.0
2020-01-02 21:00:00,60,1.0
2020-01-02 21:00:00,58,3.33
2020-01-02 21:00:00,56,3.99
2020-01-02 21:00:00,39,1.0
2020-01-02 21:00:00,35,6.1
2020-01-02 21:00:00,49,1.0
2020-01-02 21:00:00,24,1.37
2020-01-02 21:00:00,27,1.7
2020-01-02 22:00:00,60,1.0
2020-01-02 22:00:00,18,2.3
2020-01-02 22:00:00,59,1.0
2020-01-02 22:00:00,58,2.46
2020-01-02 22:00:00,8,1.0
2020-01-02 22:00:00,39,1.0
2020-01-02 22:00:00,16,1.0
2020-01-02 22:00:00,49,1.0
2020-01-02 22:00:00,24,1.3
2020-01-02 22:00:00,17,3.67
2020-01-02 22:00:00,27,2.09
2020-01-02 22:00:00,35,5.78
2020-01-02 22:00:00,56,3.8
2020-01-02 23:00:00,35,6.95
2020-01-02 23:00:00,60,1.0
2020-01-02 23:00:00,56,3.94
2020-01-02 23:00:00,18,2.22
2020-01-02 23:00:00,27,2.58
2020-01-02 23:00:00,58,3.42
2020-01-02 23:00:00,17,2.52
2020-01-02 23:00:00,59,1.0
2020-01-02 23:00:00,24,1.53
2020-01-02 23:00:00,16,1.0
2020-01-02 23:00:00,49,0.94
2020-01-02 23:00:00,8,1.0
2020-01-02 23:00:00,39,1.0
2020-01-03 00:00:00,60,1.0
2020-01-03 00:00:00,56,3.51
2020-01-03 00:00:00,27,1.84
2020-01-03 00:00:00,8,5.74
2020-01-03 00:00:00,17,1.87
2020-01-03 00:00:00,49,3.34
2020-01-03 00:00:00,16,1.0
2020-01-03 00:00:00,39,1.0
2020-01-03 00:00:00,18,2.1
2020-01-03 00:00:00,24,1.38
2020-01-03 00:00:00,58,3.29
2020-01-03 00:00:00,59,1.0
2020-01-03 00:00:00,35,7.0
2020-01-03 01:00:00,35,5.91
2020-01-03 01:00:00,16,1.0
2020-01-03 01:00:00,60,1.0
2020-01-03 01:00:00,8,1.0
2020-01-03 01:00:00,49,0.74
2020-01-03 01:00:00,17,1.97
2020-01-03 01:00:00,56,3.68
2020-01-03 01:00:00,27,2.63
2020-01-03 01:00:00,39,1.0
2020-01-03 01:00:00,24,1.7
2020-01-03 01:00:00,58,2.54
2020-01-03 01:00:00,18,2.2
2020-01-03 01:00:00,59,1.0
2020-01-03 02:00:00,24,1.34
2020-01-03 02:00:00,17,3.29
2020-01-03 02:00:00,58,3.87
2020-01-03 02:00:00,49,0.8
2020-01-03 02:00:00,8,1.0
2020-01-03 02:00:00,56,3.66
2020-01-03 02:00:00,39,1.0
2020-01-03 02:00:00,60,1.0
2020-01-03 02:00:00,27,2.05
2020-01-03 02:00:00,18,2.14
2020-01-03 02:00:00,16,1.0
2020-01-03 02:00:00,35,5.47
2020-01-03 02:00:00,59,1.0
2020-01-03 03:00:00,17,2.71
2020-01-03 03:00:00,39,1.0
2020-01-03 03:00:00,27,2.91
2020-01-03 03:00:00,18,2.11
2020-01-03 03:00:00,16,1.0
2020-01-03 03:00:00,8,1.0
2020-01-03 03:00:00,24,1.35
2020-01-03 03:00:00,35,5.68
2020-01-03 03:00:00,60,1.0
2020-01-03 03:00:00,59,1.0
2020-01-03 03:00:00,56,3.83
2020-01-03 03:00:00,49,1.0
2020-01-03 03:00:00,58,1.8
2020-01-03 04:00:00,24,1.25
2020-01-03 04:00:00,27,1.65
2020-01-03 04:00:00,35,5.32
2020-01-03 04:00:00,39,1.0
2020-01-03 04:00:00,49,1.0
2020-01-03 04:00:00,56,3.59
2020-01-03 04:00:00,58,2.07
2020-01-03 04:00:00,17,2.86
2020-01-03 04:00:00,16,1.0
2020-01-03 04:00:00,60,1.0
2020-01-03 04:00:00,8,1.0
2020-01-03 04:00:00,18,2.12
2020-01-03 04:00:00,59,1.08
2020-01-03 05:00:00,59,2.76
2020-01-03 05:00:00,17,3.08
2020-01-03 05:00:00,18,2.1
2020-01-03 05:00:00,24,1.09
2020-01-03 05:00:00,58,2.19
2020-01-03 05:00:00,27,1.73
2020-01-03 05:00:00,49,1.0
2020-01-03 05:00:00,60,1.0
2020-01-03 05:00:00,16,1.0
2020-01-03 05:00:00,39,1.0
2020-01-03 05:00:00,35,6.7
2020-01-03 05:00:00,8,1.0
2020-01-03 05:00:00,56,3.6
2020-01-03 06:00:00,60,1.0
2020-01-03 06:00:00,18,2.13
2020-01-03 06:00:00,58,2.56
2020-01-03 06:00:00,24,1.04
2020-01-03 06:00:00,8,1.0
2020-01-03 06:00:00,39,1.0
2020-01-03 06:00:00,27,1.97
2020-01-03 06:00:00,17,2.28
2020-01-03 06:00:00,56,3.7
2020-01-03 06:00:00,16,1.0
2020-01-03 06:00:00,49,1.0
2020-01-03 06:00:00,35,5.46
2020-01-03 06:00:00,59,1.69
2020-01-03 07:00:00,49,1.0
2020-01-03 07:00:00,16,1.0
2020-01-03 07:00:00,35,6.42
2020-01-03 07:00:00,18,2.15
2020-01-03 07:00:00,24,0.97
2020-01-03 07:00:00,27,1.32
2020-01-03 07:00:00,17,1.27
2020-01-03 07:00:00,39,1.0
2020-01-03 07:00:00,58,2.89
2020-01-03 07:00:00,56,3.77
2020-01-03 07:00:00,8,1.0
2020-01-03 07:00:00,59,1.96
2020-01-03 07:00:00,60,1.0
2020-01-03 08:00:00,24,0.86
2020-01-03 08:00:00,27,1.03
2020-01-03 08:00:00,17,3.47
2020-01-03 08:00:00,59,1.19
2020-01-03 08:00:00,35,6.82
2020-01-03 08:00:00,58,2.07
2020-01-03 08:00:00,49,1.0
