dt,estacion,concentracion
2019-02-05 12:00:00,24,9.64
2019-02-05 12:00:00,27,21.13
2019-02-05 13:00:00,39,14.14
2019-02-05 13:00:00,27,25.67
2019-02-05 13:00:00,58,36.03
2019-02-05 13:00:00,24,14.71
2019-02-05 13:00:00,49,5.31
2019-02-05 13:00:00,56,13.72
2019-02-05 13:00:00,18,13.77
2019-02-05 13:00:00,60,22.34
2019-02-05 13:00:00,59,31.24
2019-02-05 13:00:00,16,3.05
2019-02-05 13:00:00,17,13.55
2019-02-05 13:00:00,8,14.33
2019-02-05 13:00:00,35,20.15
2019-02-05 14:00:00,60,22.5
2019-02-05 14:00:00,18,14.96
2019-02-05 14:00:00,58,32.64
2019-02-05 14:00:00,59,19.65
2019-02-05 14:00:00,8,17.53
2019-02-05 14:00:00,16,3.32
2019-02-05 14:00:00,56,19.0
2019-02-05 14:00:00,17,14.88
2019-02-05 14:00:00,27,27.91
2019-02-05 14:00:00,39,17.12
2019-02-05 14:00:00,49,7.7
2019-02-05 14:00:00,35,22.74
2019-02-05 14:00:00,24,22.77
2019-02-05 15:00:00,59,18.31
2019-02-05 15:00:00,58,37.8
2019-02-05 15:00:00,35,26.97
2019-02-05 15:00:00,8,21.24
2019-02-05 15:00:00,18,23.47
2019-02-05 15:00:00,56,29.11
2019-02-05 15:00:00,60,22.27
2019-02-05 15:00:00,49,12.6
2019-02-05 15:00:00,39,21.13
2019-02-05 15:00:00,24,35.3
2019-02-05 15:00:00,27,18.89
2019-02-05 15:00:00,16,4.03
2019-02-05 15:00:00,17,25.23
2019-02-05 16:00:00,60,33.97
2019-02-05 16:00:00,24,51.56
2019-02-05 16:00:00,58,46.12
2019-02-05 16:00:00,35,40.05
2019-02-05 16:00:00,16,5.32
2019-02-05 16:00:00,8,31.24
2019-02-05 16:00:00,59,20.35
2019-02-05 16:00:00,27,19.83
2019-02-05 16:00:00,17,35.16
2019-02-05 16:00:00,18,36.53
2019-02-05 16:00:00,49,27.48
2019-02-05 16:00:00,39,39.37
2019-02-05 16:00:00,56,45.16
2019-02-05 17:00:00,24,58.41
2019-02-05 17:00:00,39,42.44
2019-02-05 17:00:00,8,39.7
2019-02-05 17:00:00,18,47.06
2019-02-05 17:00:00,59,31.07
2019-02-05 17:00:00,35,51.04
2019-02-05 17:00:00,58,51.99
2019-02-05 17:00:00,56,52.77
2019-02-05 17:00:00,16,10.52
2019-02-05 17:00:00,17,43.51
2019-02-05 17:00:00,27,27.37
2019-02-05 17:00:00,49,44.6
2019-02-05 17:00:00,60,46.87
2019-02-05 18:00:00,17,33.02
2019-02-05 18:00:00,56,36.29
2019-02-05 18:00:00,58,50.66
2019-02-05 18:00:00,49,44.27
2019-02-05 18:00:00,59,32.84
2019-02-05 18:00:00,24,60.51
2019-02-05 18:00:00,27,28.57
2019-02-05 18:00:00,39,36.3
2019-02-05 18:00:00,8,27.89
2019-02-05 18:00:00,16,8.44
2019-02-05 18:00:00,35,50.99
2019-02-05 18:00:00,60,42.81
2019-02-05 18:00:00,18,35.51
2019-02-05 19:00:00,16,7.0
2019-02-05 19:00:00,17,7.78
2019-02-05 19:00:00,58,31.08
2019-02-05 19:00:00,35,39.08
2019-02-05 19:00:00,49,33.14
2019-02-05 19:00:00,27,10.45
2019-02-05 19:00:00,18,18.3
2019-02-05 19:00:00,60,33.21
2019-02-05 19:00:00,24,55.0
2019-02-05 19:00:00,8,14.17
2019-02-05 19:00:00,59,17.86
2019-02-05 19:00:00,39,16.26
2019-02-05 19:00:00,56,12.88
2019-02-05 20:00:00,24,21.97
2019-02-05 20:00:00,8,7.24
2019-02-05 20:00:00,60,7.41
2019-02-05 20:00:00,35,16.37
2019-02-05 20:00:00,17,3.26
2019-02-05 20:00:00,59,2.74
2019-02-05 20:00:00,16,3.06
2019-02-05 20:00:00,58,14.59
2019-02-05 20:00:00,56,4.67
2019-02-05 20:00:00,49,4.51
2019-02-05 20:00:00,27,2.5
2019-02-05 20:00:00,39,3.37
2019-02-05 20:00:00,18,1.75
2019-02-05 21:00:00,27,2.04
2019-02-05 21:00:00,16,1.71
2019-02-05 21:00:00,8,5.55
2019-02-05 21:00:00,58,10.01
2019-02-05 21:00:00,18,1.95
2019-02-05 21:00:00,49,1.89
2019-02-05 21:00:00,39,2.54
2019-02-05 21:00:00,24,27.77
2019-02-05 21:00:00,60,4.56
2019-02-05 21:00:00,59,1.0
2019-02-05 21:00:00,56,4.48
2019-02-05 21:00:00,17,2.98
2019-02-05 21:00:00,35,15.09
2019-02-05 22:00:00,39,2.78
2019-02-05 22:00:00,49,2.55
2019-02-05 22:00:00,17,3.51
2019-02-05 22:00:00,24,9.41
2019-02-05 22:00:00,8,5.18
2019-02-05 22:00:00,27,2.22
2019-02-05 22:00:00,60,4.54
2019-02-05 22:00:00,56,4.16
2019-02-05 22:00:00,58,10.49
2019-02-05 22:00:00,59,1.0
2019-02-05 22:00:00,35,16.98
2019-02-05 22:00:00,16,1.57
2019-02-05 22:00:00,18,1.85
2019-02-05 23:00:00,16,1.49
2019-02-05 23:00:00,59,1.0
2019-02-05 23:00:00,58,10.64
2019-02-05 23:00:00,24,3.27
2019-02-05 23:00:00,49,2.11
2019-02-05 23:00:00,60,4.98
2019-02-05 23:00:00,8,5.68
2019-02-05 23:00:00,35,9.15
2019-02-05 23:00:00,17,3.7
2019-02-05 23:00:00,27,2.34
2019-02-05 23:00:00,56,4.01
2019-02-05 23:00:00,18,1.26
2019-02-05 23:00:00,39,2.77
2019-02-06 00:00:00,39,2.6
2019-02-06 00:00:00,35,14.15
2019-02-06 00:00:00,17,2.7
2019-02-06 00:00:00,59,0.82
2019-02-06 00:00:00,24,3.73
2019-02-06 00:00:00,16,1.69
2019-02-06 00:00:00,18,2.16
2019-02-06 00:00:00,27,2.36
2019-02-06 00:00:00,60,3.82
2019-02-06 00:00:00,58,5.8
2019-02-06 00:00:00,49,4.21
2019-02-06 00:00:00,56,5.07
2019-02-06 00:00:00,8,8.89
2019-02-06 01:00:00,24,3.41
2019-02-06 01:00:00,39,2.52
2019-02-06 01:00:00,35,9.7
2019-02-06 01:00:00,27,2.65
2019-02-06 01:00:00,8,5.53
2019-02-06 01:00:00,60,16.02
2019-02-06 01:00:00,59,1.0
2019-02-06 01:00:00,58,8.4
2019-02-06 01:00:00,16,1.51
2019-02-06 01:00:00,17,3.34
2019-02-06 01:00:00,18,0.92
2019-02-06 01:00:00,49,1.93
2019-02-06 01:00:00,56,3.8
2019-02-06 02:00:00,56,3.79
2019-02-06 02:00:00,16,1.26
2019-02-06 02:00:00,49,1.68
2019-02-06 02:00:00,17,3.04
2019-02-06 02:00:00,39,3.39
2019-02-06 02:00:00,8,5.51
2019-02-06 02:00:00,58,8.03
2019-02-06 02:00:00,60,25.86
2019-02-06 02:00:00,24,3.31
2019-02-06 02:00:00,27,2.49
2019-02-06 02:00:00,59,2.28
2019-02-06 02:00:00,35,9.59
2019-02-06 02:00:00,18,1.0
2019-02-06 03:00:00,49,1.43
2019-02-06 03:00:00,60,14.75
2019-02-06 03:00:00,56,3.82
2019-02-06 03:00:00,18,0.84
2019-02-06 03:00:00,8,5.89
2019-02-06 03:00:00,27,2.51
2019-02-06 03:00:00,59,11.29
2019-02-06 03:00:00,24,8.38
2019-02-06 03:00:00,58,5.97
2019-02-06 03:00:00,35,9.75
2019-02-06 03:00:00,17,2.72
2019-02-06 03:00:00,16,1.02
2019-02-06 03:00:00,39,1.83
2019-02-06 04:00:00,24,4.31
2019-02-06 04:00:00,8,12.46
2019-02-06 04:00:00,59,24.04
2019-02-06 04:00:00,16,4.04
2019-02-06 04:00:00,49,1.29
2019-02-06 04:00:00,35,9.69
2019-02-06 04:00:00,56,3.65
2019-02-06 04:00:00,58,5.65
2019-02-06 04:00:00,17,2.42
2019-02-06 04:00:00,18,0.8
2019-02-06 04:00:00,27,7.43
2019-02-06 04:00:00,60,14.84
2019-02-06 04:00:00,39,2.55
2019-02-06 05:00:00,49,5.94
2019-02-06 05:00:00,35,9.85
2019-02-06 05:00:00,60,14.7
2019-02-06 05:00:00,18,0.83
2019-02-06 05:00:00,8,22.01
2019-02-06 05:00:00,16,10.0
2019-02-06 05:00:00,27,10.14
2019-02-06 05:00:00,39,1.96
2019-02-06 05:00:00,17,2.18
2019-02-06 05:00:00,24,3.01
2019-02-06 05:00:00,58,5.6
2019-02-06 05:00:00,56,3.66
2019-02-06 05:00:00,59,24.74
2019-02-06 06:00:00,8,19.2
2019-02-06 06:00:00,49,11.78
2019-02-06 06:00:00,59,20.42
2019-02-06 06:00:00,17,2.44
2019-02-06 06:00:00,35,9.4
2019-02-06 06:00:00,16,14.04
2019-02-06 06:00:00,60,8.05
2019-02-06 06:00:00,56,3.64
2019-02-06 06:00:00,24,2.69
2019-02-06 06:00:00,58,4.67
2019-02-06 06:00:00,39,1.98
2019-02-06 06:00:00,27,6.86
2019-02-06 06:00:00,18,0.9
2019-02-06 07:00:00,24,2.74
2019-02-06 07:00:00,35,9.74
2019-02-06 07:00:00,27,3.54
2019-02-06 07:00:00,59,16.04
2019-02-06 07:00:00,60,6.26
2019-02-06 07:00:00,17,2.54
2019-02-06 07:00:00,8,14.08
2019-02-06 07:00:00,58,2.94
2019-02-06 07:00:00,16,8.54
2019-02-06 07:00:00,56,3.95
2019-02-06 07:00:00,18,0.95
2019-02-06 07:00:00,39,1.75
2019-02-06 07:00:00,49,11.87
2019-02-06 08:00:00,35,9.64
2019-02-06 08:00:00,24,2.82
2019-02-06 08:00:00,58,1.33
2019-02-06 08:00:00,39,1.77
2019-02-06 08:00:00,17,2.43
2019-02-06 08:00:00,27,1.77
2019-02-06 08:00:00,59,6.27
2019-02-06 08:00:00,56,4.11
2019-02-06 08:00:00,49,2.17
2019-02-06 08:00:00,18,1.04
2019-02-06 08:00:00,16,1.6
2019-02-06 08:00:00,8,4.98
2019-02-06 08:00:00,60,3.22
2019-02-06 09:00:00,16,0.91
2019-02-06 09:00:00,17,2.59
2019-02-06 09:00:00,39,2.24
2019-02-06 09:00:00,59,1.41
2019-02-06 09:00:00,49,1.12
2019-02-06 09:00:00,35,9.84
2019-02-06 09:00:00,18,1.42
2019-02-06 09:00:00,56,4.23
2019-02-06 09:00:00,27,1.79
2019-02-06 09:00:00,60,4.37
2019-02-06 09:00:00,24,3.17
2019-02-06 09:00:00,8,5.8
2019-02-06 09:00:00,58,1.58
2019-02-06 10:00:00,56,5.11
2019-02-06 10:00:00,16,1.11
2019-02-06 10:00:00,8,7.49
2019-02-06 10:00:00,49,2.34
2019-02-06 10:00:00,39,4.32
2019-02-06 10:00:00,58,3.55
2019-02-06 10:00:00,18,2.63
2019-02-06 10:00:00,24,6.15
2019-02-06 10:00:00,35,10.13
2019-02-06 10:00:00,17,3.17
2019-02-06 10:00:00,59,8.92
2019-02-06 10:00:00,27,5.77
2019-02-06 10:00:00,60,5.99
2019-02-06 11:00:00,8,13.63
2019-02-06 11:00:00,58,10.83
2019-02-06 11:00:00,49,6.29
2019-02-06 11:00:00,17,4.59
2019-02-06 11:00:00,18,4.47
2019-02-06 11:00:00,27,11.87
2019-02-06 11:00:00,56,7.16
2019-02-06 11:00:00,60,13.64
2019-02-06 11:00:00,39,9.08
2019-02-06 11:00:00,16,1.98
2019-02-06 11:00:00,24,8.37
2019-02-06 11:00:00,59,17.88
2019-02-06 11:00:00,35,10.9
2019-02-06 12:00:00,56,9.5
2019-02-06 12:00:00,8,18.24
2019-02-06 12:00:00,16,5.57
2019-02-06 12:00:00,27,18.32
2019-02-06 12:00:00,60,25.49
2019-02-06 12:00:00,24,10.88
2019-02-06 12:00:00,17,7.42
2019-02-06 12:00:00,58,20.3
2019-02-06 12:00:00,18,7.96
2019-02-06 12:00:00,39,18.59
2019-02-06 12:00:00,59,27.48
2019-02-06 12:00:00,35,15.3
2019-02-06 12:00:00,49,8.72
2019-02-06 13:00:00,56,15.9
2019-02-06 13:00:00,27,30.48
2019-02-06 13:00:00,58,30.33
2019-02-06 13:00:00,24,17.87
2019-02-06 13:00:00,35,20.87
2019-02-06 13:00:00,18,10.75
2019-02-06 13:00:00,49,16.27
2019-02-06 13:00:00,8,24.03
2019-02-06 13:00:00,17,18.58
2019-02-06 13:00:00,16,6.93
2019-02-06 13:00:00,60,34.98
2019-02-06 13:00:00,59,31.65
2019-02-06 13:00:00,39,22.22
2019-02-06 14:00:00,56,27.4
2019-02-06 14:00:00,16,8.24
2019-02-06 14:00:00,17,20.27
2019-02-06 14:00:00,27,39.32
2019-02-06 14:00:00,60,28.58
2019-02-06 14:00:00,49,15.06
2019-02-06 14:00:00,59,35.24
2019-02-06 14:00:00,39,17.92
2019-02-06 14:00:00,8,22.64
2019-02-06 14:00:00,58,31.77
2019-02-06 14:00:00,24,19.2
2019-02-06 14:00:00,18,25.47
2019-02-06 14:00:00,35,31.62
2019-02-06 15:00:00,35,36.46
2019-02-06 15:00:00,18,28.4
2019-02-06 15:00:00,49,23.66
2019-02-06 15:00:00,39,22.13
2019-02-06 15:00:00,24,29.98
2019-02-06 15:00:00,27,32.07
2019-02-06 15:00:00,17,24.96
2019-02-06 15:00:00,60,23.75
2019-02-06 15:00:00,59,30.77
2019-02-06 15:00:00,8,29.54
2019-02-06 15:00:00,58,23.89
2019-02-06 15:00:00,16,8.79
2019-02-06 15:00:00,56,28.92
2019-02-06 16:00:00,27,28.97
2019-02-06 16:00:00,56,48.23
2019-02-06 16:00:00,24,50.92
2019-02-06 16:00:00,59,29.48
2019-02-06 16:00:00,60,31.0
2019-02-06 16:00:00,17,40.96
2019-02-06 16:00:00,18,43.95
2019-02-06 16:00:00,8,37.56
2019-02-06 16:00:00,16,11.02
2019-02-06 16:00:00,49,34.64
2019-02-06 16:00:00,39,32.31
2019-02-06 16:00:00,58,43.66
2019-02-06 16:00:00,35,46.47
2019-02-06 17:00:00,58,60.14
2019-02-06 17:00:00,49,43.89
2019-02-06 17:00:00,18,45.97
2019-02-06 17:00:00,59,40.57
2019-02-06 17:00:00,56,44.22
2019-02-06 17:00:00,24,57.26
2019-02-06 17:00:00,60,38.79
2019-02-06 17:00:00,27,37.09
2019-02-06 17:00:00,8,34.48
2019-02-06 17:00:00,17,41.42
2019-02-06 17:00:00,39,36.83
2019-02-06 17:00:00,35,51.53
2019-02-06 17:00:00,16,11.4
2019-02-06 18:00:00,60,43.3
2019-02-06 18:00:00,18,51.6
2019-02-06 18:00:00,27,29.43
2019-02-06 18:00:00,39,39.01
2019-02-06 18:00:00,24,68.1
2019-02-06 18:00:00,56,45.19
2019-02-06 18:00:00,17,42.97
2019-02-06 18:00:00,8,29.02
2019-02-06 18:00:00,16,9.01
2019-02-06 18:00:00,59,33.51
2019-02-06 18:00:00,35,56.15
2019-02-06 18:00:00,49,47.53
2019-02-06 18:00:00,58,56.61
2019-02-06 19:00:00,58,36.16
2019-02-06 19:00:00,60,34.99
2019-02-06 19:00:00,59,25.88
2019-02-06 19:00:00,39,18.94
2019-02-06 19:00:00,17,13.77
2019-02-06 19:00:00,18,19.59
2019-02-06 19:00:00,8,16.53
2019-02-06 19:00:00,27,14.12
2019-02-06 19:00:00,49,37.66
2019-02-06 19:00:00,24,56.89
2019-02-06 19:00:00,16,5.47
2019-02-06 19:00:00,56,17.21
2019-02-06 19:00:00,35,32.81
2019-02-06 20:00:00,8,7.48
2019-02-06 20:00:00,24,18.36
2019-02-06 20:00:00,49,12.47
2019-02-06 20:00:00,18,2.89
2019-02-06 20:00:00,56,4.75
2019-02-06 20:00:00,27,2.01
2019-02-06 20:00:00,17,2.84
2019-02-06 20:00:00,59,2.59
2019-02-06 20:00:00,58,11.72
2019-02-06 20:00:00,39,2.75
2019-02-06 20:00:00,16,1.95
2019-02-06 20:00:00,60,5.55
2019-02-06 20:00:00,35,17.67
2019-02-06 21:00:00,56,4.47
2019-02-06 21:00:00,17,2.84
2019-02-06 21:00:00,8,6.63
2019-02-06 21:00:00,58,8.25
2019-02-06 21:00:00,49,4.67
2019-02-06 21:00:00,16,1.94
2019-02-06 21:00:00,60,4.57
2019-02-06 21:00:00,59,1.0
2019-02-06 21:00:00,24,3.38
2019-02-06 21:00:00,39,2.47
2019-02-06 21:00:00,27,2.4
2019-02-06 21:00:00,35,15.28
2019-02-06 21:00:00,18,3.25
2019-02-06 22:00:00,59,0.75
2019-02-06 22:00:00,58,10.66
2019-02-06 22:00:00,49,2.02
2019-02-06 22:00:00,56,4.37
2019-02-06 22:00:00,8,5.99
2019-02-06 22:00:00,16,1.88
2019-02-06 22:00:00,18,1.66
2019-02-06 22:00:00,60,4.83
2019-02-06 22:00:00,39,2.45
2019-02-06 22:00:00,27,1.94
2019-02-06 22:00:00,24,7.69
2019-02-06 22:00:00,35,10.17
2019-02-06 22:00:00,17,2.84
2019-02-06 23:00:00,18,1.39
2019-02-06 23:00:00,35,10.55
2019-02-06 23:00:00,59,0.87
2019-02-06 23:00:00,24,5.02
2019-02-06 23:00:00,8,5.76
2019-02-06 23:00:00,56,4.3
2019-02-06 23:00:00,49,1.95
2019-02-06 23:00:00,17,2.96
2019-02-06 23:00:00,39,2.39
2019-02-06 23:00:00,60,5.49
2019-02-06 23:00:00,27,2.25
2019-02-06 23:00:00,58,6.39
2019-02-06 23:00:00,16,1.7
2019-02-07 00:00:00,58,12.78
2019-02-07 00:00:00,60,4.36
2019-02-07 00:00:00,59,6.46
2019-02-07 00:00:00,56,4.38
2019-02-07 00:00:00,35,9.47
2019-02-07 00:00:00,39,2.7
2019-02-07 00:00:00,24,4.33
2019-02-07 00:00:00,18,1.23
2019-02-07 00:00:00,49,2.7
2019-02-07 00:00:00,27,2.89
2019-02-07 00:00:00,16,1.93
2019-02-07 00:00:00,8,6.02
2019-02-07 00:00:00,17,2.99
2019-02-07 01:00:00,56,3.96
2019-02-07 01:00:00,39,2.19
2019-02-07 01:00:00,60,4.19
2019-02-07 01:00:00,27,2.43
2019-02-07 01:00:00,24,4.32
2019-02-07 01:00:00,35,12.37
2019-02-07 01:00:00,49,10.59
2019-02-07 01:00:00,17,2.43
2019-02-07 01:00:00,18,1.21
2019-02-07 01:00:00,16,1.55
2019-02-07 01:00:00,58,6.21
2019-02-07 01:00:00,59,0.94
2019-02-07 01:00:00,8,8.51
2019-02-07 02:00:00,18,0.93
2019-02-07 02:00:00,39,2.26
2019-02-07 02:00:00,16,1.54
2019-02-07 02:00:00,17,2.31
2019-02-07 02:00:00,24,3.36
2019-02-07 02:00:00,60,3.89
2019-02-07 02:00:00,27,2.55
2019-02-07 02:00:00,58,4.95
2019-02-07 02:00:00,56,4.8
2019-02-07 02:00:00,35,18.32
2019-02-07 02:00:00,8,10.08
2019-02-07 02:00:00,59,1.0
2019-02-07 02:00:00,49,7.21
2019-02-07 03:00:00,49,13.94
2019-02-07 03:00:00,39,2.31
2019-02-07 03:00:00,18,0.87
2019-02-07 03:00:00,59,1.0
2019-02-07 03:00:00,60,4.07
2019-02-07 03:00:00,17,2.31
2019-02-07 03:00:00,16,1.35
2019-02-07 03:00:00,8,21.4
2019-02-07 03:00:00,58,4.0
2019-02-07 03:00:00,56,4.27
2019-02-07 03:00:00,35,17.23
2019-02-07 03:00:00,27,2.61
2019-02-07 03:00:00,24,5.86
2019-02-07 04:00:00,27,2.4
2019-02-07 04:00:00,39,2.02
2019-02-07 04:00:00,24,3.88
2019-02-07 04:00:00,35,14.22
2019-02-07 04:00:00,56,4.14
2019-02-07 04:00:00,49,10.01
2019-02-07 04:00:00,18,0.98
2019-02-07 04:00:00,17,2.43
2019-02-07 04:00:00,8,10.73
2019-02-07 04:00:00,60,3.93
2019-02-07 04:00:00,58,3.12
2019-02-07 04:00:00,59,1.0
2019-02-07 04:00:00,16,1.25
2019-02-07 05:00:00,56,4.37
2019-02-07 05:00:00,27,2.57
2019-02-07 05:00:00,35,9.88
2019-02-07 05:00:00,24,3.18
2019-02-07 05:00:00,18,1.19
2019-02-07 05:00:00,17,2.4
2019-02-07 05:00:00,8,4.41
2019-02-07 05:00:00,60,3.82
2019-02-07 05:00:00,49,1.7
2019-02-07 05:00:00,58,2.38
2019-02-07 05:00:00,39,1.82
2019-02-07 05:00:00,16,1.15
2019-02-07 05:00:00,59,1.0
2019-02-07 06:00:00,49,1.55
2019-02-07 06:00:00,18,0.97
2019-02-07 06:00:00,24,2.81
2019-02-07 06:00:00,60,3.84
2019-02-07 06:00:00,59,1.0
2019-02-07 06:00:00,58,2.0
2019-02-07 06:00:00,27,2.11
2019-02-07 06:00:00,56,4.13
2019-02-07 06:00:00,35,9.68
2019-02-07 06:00:00,8,4.85
2019-02-07 06:00:00,16,0.86
2019-02-07 06:00:00,39,1.83
2019-02-07 06:00:00,17,2.55
2019-02-07 07:00:00,16,0.82
2019-02-07 07:00:00,58,1.59
2019-02-07 07:00:00,18,1.14
2019-02-07 07:00:00,24,2.89
2019-02-07 07:00:00,35,9.72
2019-02-07 07:00:00,59,1.0
2019-02-07 07:00:00,39,1.87
2019-02-07 07:00:00,17,2.47
2019-02-07 07:00:00,60,3.83
2019-02-07 07:00:00,49,1.36
2019-02-07 07:00:00,56,4.13
2019-02-07 07:00:00,27,2.2
2019-02-07 07:00:00,8,4.5
2019-02-07 08:00:00,18,0.96
2019-02-07 08:00:00,8,4.98
2019-02-07 08:00:00,60,3.68
2019-02-07 08:00:00,17,2.62
2019-02-07 08:00:00,27,1.98
2019-02-07 08:00:00,16,0.81
2019-02-07 08:00:00,35,9.68
2019-02-07 08:00:00,39,1.97
2019-02-07 08:00:00,24,2.65
2019-02-07 08:00:00,59,1.0
2019-02-07 08:00:00,56,4.02
2019-02-07 08:00:00,58,1.44
2019-02-07 08:00:00,49,1.35
2019-02-07 09:00:00,17,2.65
2019-02-07 09:00:00,39,2.42
2019-02-07 09:00:00,56,4.27
2019-02-07 09:00:00,18,1.29
2019-02-07 09:00:00,8,4.49
2019-02-07 09:00:00,49,1.65
2019-02-07 09:00:00,60,3.94
2019-02-07 09:00:00,16,0.76
2019-02-07 09:00:00,35,9.97
2019-02-07 09:00:00,24,3.19
2019-02-07 09:00:00,58,1.63
2019-02-07 09:00:00,59,1.0
2019-02-07 09:00:00,27,1.91
2019-02-07 10:00:00,59,1.83
2019-02-07 10:00:00,60,6.31
2019-02-07 10:00:00,16,0.89
2019-02-07 10:00:00,17,2.83
2019-02-07 10:00:00,8,5.65
2019-02-07 10:00:00,35,10.49
2019-02-07 10:00:00,27,3.12
2019-02-07 10:00:00,24,4.99
2019-02-07 10:00:00,18,2.34
2019-02-07 10:00:00,49,2.04
2019-02-07 10:00:00,56,5.03
2019-02-07 10:00:00,39,2.97
2019-02-07 10:00:00,58,4.01
2019-02-07 11:00:00,16,1.34
2019-02-07 11:00:00,8,6.43
2019-02-07 11:00:00,17,3.94
2019-02-07 11:00:00,27,10.2
2019-02-07 11:00:00,24,6.29
2019-02-07 11:00:00,60,10.47
2019-02-07 11:00:00,35,11.49
2019-02-07 11:00:00,56,6.85
2019-02-07 11:00:00,39,3.49
2019-02-07 11:00:00,18,4.4
2019-02-07 11:00:00,59,10.58
2019-02-07 11:00:00,49,2.63
2019-02-07 11:00:00,58,11.38
2019-02-07 12:00:00,59,16.27
2019-02-07 12:00:00,58,10.84
2019-02-07 12:00:00,60,16.0
2019-02-07 12:00:00,39,4.64
2019-02-07 12:00:00,27,18.51
2019-02-07 12:00:00,56,9.43
2019-02-07 12:00:00,16,1.64
2019-02-07 12:00:00,17,7.71
2019-02-07 12:00:00,18,6.08
2019-02-07 12:00:00,49,3.09
2019-02-07 12:00:00,35,12.37
2019-02-07 12:00:00,24,8.63
2019-02-07 12:00:00,8,8.13
2019-02-07 13:00:00,49,3.52
2019-02-07 13:00:00,24,12.16
2019-02-07 13:00:00,60,22.41
2019-02-07 13:00:00,17,10.95
2019-02-07 13:00:00,27,26.03
2019-02-07 13:00:00,16,3.05
2019-02-07 13:00:00,56,10.75
2019-02-07 13:00:00,59,23.09
2019-02-07 13:00:00,35,14.71
2019-02-07 13:00:00,39,13.75
2019-02-07 13:00:00,8,10.73
2019-02-07 13:00:00,18,7.41
2019-02-07 13:00:00,58,24.15
2019-02-07 14:00:00,35,20.15
2019-02-07 14:00:00,60,44.57
2019-02-07 14:00:00,27,32.61
2019-02-07 14:00:00,8,25.51
2019-02-07 14:00:00,24,16.98
2019-02-07 14:00:00,56,16.22
2019-02-07 14:00:00,39,32.36
2019-02-07 14:00:00,16,8.43
2019-02-07 14:00:00,49,14.56
2019-02-07 14:00:00,18,10.92
2019-02-07 14:00:00,58,44.95
2019-02-07 14:00:00,17,15.6
2019-02-07 14:00:00,59,42.13
2019-02-07 15:00:00,27,51.6
2019-02-07 15:00:00,39,25.75
2019-02-07 15:00:00,24,23.15
2019-02-07 15:00:00,35,27.71
2019-02-07 15:00:00,56,22.23
2019-02-07 15:00:00,17,26.2
2019-02-07 15:00:00,49,11.63
2019-02-07 15:00:00,16,14.71
2019-02-07 15:00:00,18,21.82
2019-02-07 15:00:00,8,21.64
2019-02-07 15:00:00,60,42.88
2019-02-07 15:00:00,59,55.03
2019-02-07 15:00:00,58,45.54
2019-02-07 16:00:00,24,29.99
2019-02-07 16:00:00,60,32.39
2019-02-07 16:00:00,27,52.27
2019-02-07 16:00:00,17,25.42
2019-02-07 16:00:00,18,25.87
2019-02-07 16:00:00,16,6.46
2019-02-07 16:00:00,8,22.7
2019-02-07 16:00:00,49,19.12
2019-02-07 16:00:00,56,25.21
2019-02-07 16:00:00,39,32.41
2019-02-07 16:00:00,58,42.66
2019-02-07 16:00:00,35,35.06
2019-02-07 16:00:00,59,44.06
2019-02-07 17:00:00,16,6.11
2019-02-07 17:00:00,49,29.07
2019-02-07 17:00:00,17,22.3
2019-02-07 17:00:00,39,32.91
2019-02-07 17:00:00,24,58.2
2019-02-07 17:00:00,35,37.74
2019-02-07 17:00:00,18,46.8
2019-02-07 17:00:00,58,38.29
2019-02-07 17:00:00,27,30.01
2019-02-07 17:00:00,60,35.21
2019-02-07 17:00:00,56,26.16
2019-02-07 17:00:00,8,35.21
2019-02-07 17:00:00,59,22.8
2019-02-07 18:00:00,27,14.12
2019-02-07 18:00:00,49,17.56
2019-02-07 18:00:00,8,19.64
2019-02-07 18:00:00,60,42.03
2019-02-07 18:00:00,24,79.26
2019-02-07 18:00:00,17,29.82
2019-02-07 18:00:00,39,43.89
2019-02-07 18:00:00,16,6.14
2019-02-07 18:00:00,18,55.69
2019-02-07 18:00:00,35,30.32
2019-02-07 18:00:00,59,23.39
2019-02-07 18:00:00,56,26.66
2019-02-07 18:00:00,58,50.75
2019-02-07 19:00:00,60,31.32
2019-02-07 19:00:00,58,43.36
2019-02-07 19:00:00,49,4.39
2019-02-07 19:00:00,56,14.82
2019-02-07 19:00:00,59,5.27
2019-02-07 19:00:00,8,12.31
2019-02-07 19:00:00,39,23.86
2019-02-07 19:00:00,18,33.2
2019-02-07 19:00:00,27,3.81
2019-02-07 19:00:00,24,67.7
2019-02-07 19:00:00,35,48.58
2019-02-07 19:00:00,16,1.86
2019-02-07 19:00:00,17,17.07
2019-02-07 20:00:00,49,6.68
2019-02-07 20:00:00,24,38.09
2019-02-07 20:00:00,35,16.36
2019-02-07 20:00:00,18,2.13
2019-02-07 20:00:00,39,11.36
2019-02-07 20:00:00,59,0.9
2019-02-07 20:00:00,60,29.8
2019-02-07 20:00:00,58,11.51
2019-02-07 20:00:00,16,1.51
2019-02-07 20:00:00,17,3.1
2019-02-07 20:00:00,27,1.47
2019-02-07 20:00:00,8,6.67
2019-02-07 20:00:00,56,4.42
2019-02-07 21:00:00,18,1.58
2019-02-07 21:00:00,49,2.73
2019-02-07 21:00:00,60,19.12
2019-02-07 21:00:00,56,4.18
2019-02-07 21:00:00,58,7.19
2019-02-07 21:00:00,24,3.49
